ts,commit,suite,exe,status,ciclos
2026-07-30T06:39:05+00:00,7185575,ps1-tests/cpu/access-time,access-time.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/cpu/code-in-io,code-in-io.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/cpu/cop,cop.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/cpu/io-access-bitwidth,io-access-bitwidth.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/dma/chain-looping,chain-looping.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/dma/chopping,chopping.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/dma/dpcr,dpcr.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/dma/otc-test,otc-test.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/animated-triangle,animated-triangle.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/bandwidth,bandwidth.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/benchmark,benchmark.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/clipping,clipping.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/clut-cache,clut-cache.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/gp0-e1,gp0-e1.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/lines,lines.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/mask-bit,mask-bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/quad,quad.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/rectangles,rectangles.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/texture-flip,texture-flip.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/texture-overflow,texture-overflow.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/transparency,transparency.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/triangle,triangle.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/uv-interpolation,uv-interpolation.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/version-detect,version-detect.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gpu/vram-to-vram-overlap,vram-to-vram-overlap.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gte-fuzz,gte-fuzz.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/gte/test-all,test-all.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/input/pad,pad.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/4bit,4bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/8bit,8bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/frame,frame-15bit-dma.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/frame,frame-15bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/frame,frame-24bit-dma.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/frame,frame-24bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/movie,movie-15bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/movie,movie-24bit.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/mdec/step-by-step-log,step-by-step-log.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/spu/memory-transfer,memory-transfer.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/spu/ram-sandbox,ram-sandbox.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/spu/stereo,stereo.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/spu/test,test.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/spu/toolbox,toolbox.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/timer-dump,timer-dump.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/timers,timers.exe,sem-bios,
2026-07-30T06:39:05+00:00,7185575,ps1-tests/tools/diffvram,diffvram-windows-amd64.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,amidog/cpu,psxtest_cpu.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,amidog/gte,psxtest_gte.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cdrom/disc-swap,disc-swap.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cdrom/getloc,getloc.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cdrom/terminal,terminal.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cdrom/timing,timing.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cpu/access-time,access-time.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cpu/code-in-io,code-in-io.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cpu/cop,cop.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/cpu/io-access-bitwidth,io-access-bitwidth.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/dma/chain-looping,chain-looping.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/dma/chopping,chopping.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/dma/dpcr,dpcr.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/dma/otc-test,otc-test.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/animated-triangle,animated-triangle.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/bandwidth,bandwidth.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/benchmark,benchmark.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/clipping,clipping.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/clut-cache,clut-cache.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/gp0-e1,gp0-e1.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/lines,lines.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/mask-bit,mask-bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/quad,quad.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/rectangles,rectangles.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/texture-flip,texture-flip.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/texture-overflow,texture-overflow.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/transparency,transparency.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/triangle,triangle.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/uv-interpolation,uv-interpolation.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/version-detect,version-detect.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gpu/vram-to-vram-overlap,vram-to-vram-overlap.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gte-fuzz,gte-fuzz.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/gte/test-all,test-all.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/input/pad,pad.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/4bit,4bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/8bit,8bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/frame,frame-15bit-dma.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/frame,frame-15bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/frame,frame-24bit-dma.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/frame,frame-24bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/movie,movie-15bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/movie,movie-24bit.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/mdec/step-by-step-log,step-by-step-log.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/spu/memory-transfer,memory-transfer.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/spu/ram-sandbox,ram-sandbox.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/spu/stereo,stereo.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/spu/test,test.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/spu/toolbox,toolbox.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/timer-dump,timer-dump.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/timers,timers.exe,sem-bios,
2026-07-30T07:10:24+00:00,ce8d570,ps1-tests/tools/diffvram,diffvram-windows-amd64.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,amidog/cpu,psxtest_cpu.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,amidog/gte,psxtest_gte.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cdrom/disc-swap,disc-swap.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cdrom/getloc,getloc.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cdrom/terminal,terminal.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cdrom/timing,timing.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cpu/access-time,access-time.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cpu/code-in-io,code-in-io.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cpu/cop,cop.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/cpu/io-access-bitwidth,io-access-bitwidth.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/dma/chain-looping,chain-looping.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/dma/chopping,chopping.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/dma/dpcr,dpcr.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/dma/otc-test,otc-test.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/animated-triangle,animated-triangle.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/bandwidth,bandwidth.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/benchmark,benchmark.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/clipping,clipping.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/clut-cache,clut-cache.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/gp0-e1,gp0-e1.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/lines,lines.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/mask-bit,mask-bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/quad,quad.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/rectangles,rectangles.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/texture-flip,texture-flip.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/texture-overflow,texture-overflow.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/transparency,transparency.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/triangle,triangle.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/uv-interpolation,uv-interpolation.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/version-detect,version-detect.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gpu/vram-to-vram-overlap,vram-to-vram-overlap.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gte-fuzz,gte-fuzz.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/gte/test-all,test-all.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/input/pad,pad.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/4bit,4bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/8bit,8bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/frame,frame-15bit-dma.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/frame,frame-15bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/frame,frame-24bit-dma.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/frame,frame-24bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/movie,movie-15bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/movie,movie-24bit.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/mdec/step-by-step-log,step-by-step-log.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/spu/memory-transfer,memory-transfer.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/spu/ram-sandbox,ram-sandbox.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/spu/stereo,stereo.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/spu/test,test.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/spu/toolbox,toolbox.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/timer-dump,timer-dump.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/timers,timers.exe,sem-bios,
2026-07-30T07:55:41+00:00,e82c5a0,ps1-tests/tools/diffvram,diffvram-windows-amd64.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cdrom/disc-swap,disc-swap.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cdrom/getloc,getloc.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cdrom/terminal,terminal.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cdrom/timing,timing.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cpu/access-time,access-time.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cpu/code-in-io,code-in-io.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cpu/cop,cop.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/cpu/io-access-bitwidth,io-access-bitwidth.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/dma/chain-looping,chain-looping.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/dma/chopping,chopping.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/dma/dpcr,dpcr.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/dma/otc-test,otc-test.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/animated-triangle,animated-triangle.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/bandwidth,bandwidth.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/benchmark,benchmark.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/clipping,clipping.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/clut-cache,clut-cache.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/gp0-e1,gp0-e1.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/lines,lines.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/mask-bit,mask-bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/quad,quad.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/rectangles,rectangles.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/texture-flip,texture-flip.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/texture-overflow,texture-overflow.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/transparency,transparency.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/triangle,triangle.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/uv-interpolation,uv-interpolation.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/version-detect,version-detect.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gpu/vram-to-vram-overlap,vram-to-vram-overlap.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gte-fuzz,gte-fuzz.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/gte/test-all,test-all.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/input/pad,pad.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/4bit,4bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/8bit,8bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/frame,frame-15bit-dma.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/frame,frame-15bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/frame,frame-24bit-dma.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/frame,frame-24bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/movie,movie-15bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/movie,movie-24bit.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/mdec/step-by-step-log,step-by-step-log.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/spu/memory-transfer,memory-transfer.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/spu/ram-sandbox,ram-sandbox.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/spu/stereo,stereo.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/spu/test,test.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/spu/toolbox,toolbox.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/timer-dump,timer-dump.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/timers,timers.exe,sem-bios,
2026-07-30T09:13:51+00:00,29ab233,ps1-tests/tools/diffvram,diffvram-windows-amd64.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,amidog/cpu,psxtest_cpu.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,amidog/gte,psxtest_gte.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cdrom/disc-swap,disc-swap.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cdrom/getloc,getloc.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cdrom/terminal,terminal.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cdrom/timing,timing.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cpu/access-time,access-time.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cpu/code-in-io,code-in-io.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cpu/cop,cop.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/cpu/io-access-bitwidth,io-access-bitwidth.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/dma/chain-looping,chain-looping.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/dma/chopping,chopping.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/dma/dpcr,dpcr.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/dma/otc-test,otc-test.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/animated-triangle,animated-triangle.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/bandwidth,bandwidth.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/benchmark,benchmark.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/clipping,clipping.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/clut-cache,clut-cache.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/gp0-e1,gp0-e1.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/lines,lines.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/mask-bit,mask-bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/quad,quad.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/rectangles,rectangles.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/texture-flip,texture-flip.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/texture-overflow,texture-overflow.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/transparency,transparency.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/triangle,triangle.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/uv-interpolation,uv-interpolation.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/version-detect,version-detect.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gpu/vram-to-vram-overlap,vram-to-vram-overlap.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gte-fuzz,gte-fuzz.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/gte/test-all,test-all.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/input/pad,pad.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/4bit,4bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/8bit,8bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/frame,frame-15bit-dma.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/frame,frame-15bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/frame,frame-24bit-dma.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/frame,frame-24bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/movie,movie-15bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/movie,movie-24bit.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/mdec/step-by-step-log,step-by-step-log.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/spu/memory-transfer,memory-transfer.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/spu/ram-sandbox,ram-sandbox.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/spu/stereo,stereo.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/spu/test,test.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/spu/toolbox,toolbox.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/timer-dump,timer-dump.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/timers,timers.exe,sem-bios,
2026-07-30T09:53:50+00:00,ca458b4,ps1-tests/tools/diffvram,diffvram-windows-amd64.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,amidog/cpu,psxtest_cpu.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,amidog/gte,psxtest_gte.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cdrom/disc-swap,disc-swap.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cdrom/getloc,getloc.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cdrom/terminal,terminal.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cdrom/timing,timing.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cpu/access-time,access-time.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cpu/code-in-io,code-in-io.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cpu/cop,cop.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/cpu/io-access-bitwidth,io-access-bitwidth.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/dma/chain-looping,chain-looping.exe,sem-bios,
2026-07-30T10:22:50+00:00,a24f523,ps1-tests/dma/chopping,chopping.exe,sem-bios,
